Date,Open,High,Low,Close,Adj Close,Volume,Open_normalized,High_normalized,Low_normalized,Close_normalized,Volume_normalized
2006-11-27,1293.564331,1293.564331,1293.564331,1293.564331,863.913452,0,0.24359076389617865,0.2404025479788066,0.26327177099699567,0.25451176542819565,0.0
2006-11-28,1293.564331,1293.564331,1293.564331,1293.564331,863.913452,0,0.24359076389617865,0.2404025479788066,0.26327177099699567,0.25451176542819565,0.0
2006-11-29,1259.965332,1293.564331,1251.565552,1259.965332,841.474182,21426185,0.23543542638592496,0.2404025479788066,0.25230857054742367,0.24601619262798066,0.009798622799130378
2006-11-30,1268.36499,1285.164551,1259.965332,1268.36499,847.083923,17557031,0.2374742384934137,0.2383823393220599,0.2545012169544134,0.24814006262886695,0.00802918131443553
2006-12-01,1268.36499,1285.164551,1268.36499,1268.36499,847.083923,14887315,0.2374742384934137,0.2383823393220599,0.2566938315149903,0.24814006262886695,0.006808266808899282
2006-12-04,1268.36499,1301.964111,1268.36499,1268.36499,847.083923,15646264,0.2374742384934137,0.2424227566355533,0.2566938315149903,0.24814006262886695,0.007155349361149121
2006-12-05,1327.163452,1327.163452,1276.764771,1327.163452,886.352722,32569349,0.25174613101895665,0.2484833828463007,0.25888647818301624,0.2630073690763499,0.014894614494565141
2006-12-06,1360.762451,1369.162231,1335.563232,1360.762451,908.792053,29033538,0.25990146852921037,0.25858439702864733,0.2742350032929804,0.2715029418765649,0.013277617428684491
2006-12-07,1419.560913,1419.560913,1343.963013,1419.560913,948.060913,23527434,0.2741733610547533,0.27070564945014214,0.2764276499610063,0.28637024832404784,0.0107595659795449
2006-12-08,1369.162231,1419.560913,1360.762451,1369.162231,914.401917,9765150,0.2619403102492235,0.27070564945014214,0.2808129109285729,0.27362684272539045,0.00446579834099855
2006-12-11,1394.361572,1402.761353,1377.562012,1394.361572,931.231384,8723454,0.2680568356519884,0.2666652321366488,0.2851982040035886,0.27999854552471914,0.003989409932359172
2006-12-12,1377.562012,1411.161133,1377.562012,1377.562012,920.011719,7979386,0.2639791522119622,0.26868544079339546,0.2851982040035886,0.27575074382706805,0.0036491327589424694
2006-12-13,1377.562012,1385.961792,1369.162231,1377.562012,920.011719,11041970,0.2639791522119622,0.262624814582648,0.28300555733556265,0.27575074382706805,0.005049713655945455
2006-12-14,1352.362671,1377.562012,1352.362671,1352.362671,903.18219,10324689,0.25786262680919725,0.26060460592590134,0.2786202645215832,0.26937904102773935,0.004721686713212391
2006-12-15,1352.362671,1352.362671,1352.362671,1352.362671,903.18219,0,0.25786262680919725,0.25454397971515397,0.2786202645215832,0.26937904102773935,0.0
2006-12-18,1360.762451,1385.961792,1360.762451,1360.762451,908.792053,9157990,0.25990146852921037,0.262624814582648,0.2808129109285729,0.2715029418765649,0.004188131933342684
2006-12-19,1343.963013,1377.562012,1327.163452,1343.963013,897.572327,33512828,0.2558238147017085,0.26060460592590134,0.2720423568859907,0.26725517102685303,0.015326086305337834
2006-12-20,1360.762451,1377.562012,1352.362671,1360.762451,908.792053,8762146,0.25990146852921037,0.26060460592590134,0.2786202645215832,0.2715029418765649,0.004007104557573317
2006-12-21,1385.961792,1394.361572,1352.362671,1385.961792,925.621521,9646099,0.2660179939319753,0.26464502323939476,0.2786202645215832,0.27787464467589357,0.0044113539383734785
2006-12-22,1360.762451,1377.562012,1343.963013,1360.762451,908.792053,14381348,0.25990146852921037,0.26060460592590134,0.2764276499610063,0.2715029418765649,0.00657687798341273
2006-12-26,1343.963013,1377.562012,1335.563232,1343.963013,897.572327,12235456,0.2558238147017085,0.26060460592590134,0.2742350032929804,0.26725517102685303,0.0055955186664988
2006-12-27,1343.963013,1343.963013,1343.963013,1343.963013,897.572327,0,0.2558238147017085,0.2525238004003014,0.2764276499610063,0.26725517102685303,0.0
2006-12-28,1360.762451,1360.762451,1352.362671,1360.762451,908.792053,13937884,0.25990146852921037,0.25656418837190065,0.2786202645215832,0.2715029418765649,0.006374073029521332
2006-12-29,1343.963013,1360.762451,1343.963013,1343.963013,897.572327,15711742,0.2558238147017085,0.25656418837190065,0.2764276499610063,0.26725517102685303,0.0071852937597269104
2007-01-02,1360.762451,1360.762451,1343.963013,1360.762451,908.792053,28780555,0.25990146852921037,0.25656418837190065,0.2764276499610063,0.2715029418765649,0.013161923244601212
2007-01-03,1360.762451,1369.162231,1352.362671,1360.762451,908.792053,30962162,0.25990146852921037,0.25858439702864733,0.2786202645215832,0.2715029418765649,0.014159615745106664
2007-01-04,1310.363892,1369.162231,1301.964111,1310.363892,875.132935,45239342,0.24766844757893047,0.25858439702864733,0.26546441740398535,0.25875956737869876,0.020688855619367445
2007-01-05,1327.163452,1335.563232,1318.763672,1327.163452,886.352722,13797999,0.25174613101895665,0.2505035915030474,0.26984971047900097,0.2630073690763499,0.006310100822137873
2007-01-08,1318.763672,1327.163452,1301.964111,1318.763672,880.742981,6205528,0.24970728929894356,0.2484833828463007,0.26546441740398535,0.26088346822752434,0.002837912028736891
2007-01-09,1276.764771,1318.763672,1259.965332,1276.764771,852.693726,11003279,0.23951308045615244,0.24646317418955402,0.2545012169544134,0.2502639637305445,0.005032019488051303
2007-01-10,1175.967529,1335.563232,1318.763672,1175.967529,785.375793,33899743,0.21504700845761704,0.2505035915030474,0.26984971047900097,0.224777183381169,0.015503030270879322
2007-01-11,1175.967529,1217.966431,1167.567871,1175.967529,785.375793,11449720,0.21504700845761704,0.2222206989289659,0.23038213754083078,0.224777183381169,0.005236185883565323
2007-01-12,1175.967529,1217.966431,1108.769409,1175.967529,785.375793,27509686,0.21504700845761704,0.2222206989289659,0.21503361216983038,0.224777183381169,0.01258072944093957
2007-01-15,1217.966431,1226.366211,1175.967529,1217.966431,813.424988,23563149,0.2252412175431338,0.22424090758571258,0.23257475210140768,0.23539668813100084,0.010775899163136423
2007-01-16,1251.565552,1293.564331,1226.366211,1251.565552,835.86438,26307272,0.23339658466591184,0.2404025479788066,0.24573063106541834,0.24389229177915508,0.012030841477478339
2007-01-17,1259.965332,1259.965332,1243.165771,1259.965332,841.474182,7866288,0.23543542638592496,0.2323217424532067,0.2501159238793978,0.24601619262798066,0.003597410782242649
2007-01-18,1259.965332,1259.965332,1259.965332,1259.965332,841.474182,0,0.23543542638592496,0.2323217424532067,0.2545012169544134,0.24601619262798066,0.0
2007-01-19,1318.763672,1335.563232,1301.964111,1318.763672,880.742981,10393143,0.24970728929894356,0.2505035915030474,0.26546441740398535,0.26088346822752434,0.004752992096092809
2007-01-22,1352.362671,1369.162231,1335.563232,1352.362671,903.18219,33872957,0.25786262680919725,0.25858439702864733,0.2742350032929804,0.26937904102773935,0.015490780497515677
2007-01-23,1360.762451,1360.762451,1343.963013,1360.762451,908.792053,18896354,0.25990146852921037,0.25656418837190065,0.2764276499610063,0.2715029418765649,0.00864168050097759
2007-01-24,1352.362671,1377.562012,1343.963013,1352.362671,903.18219,46787003,0.25786262680919725,0.26060460592590134,0.2764276499610063,0.26937904102773935,0.02139663193885339
2007-01-25,1327.163452,1360.762451,1318.763672,1327.163452,886.352722,34114035,0.25174613101895665,0.25656418837190065,0.26984971047900097,0.2630073690763499,0.015601030287068449
2007-01-26,1360.762451,1360.762451,1276.764771,1360.762451,908.792053,14696833,0.25990146852921037,0.25656418837190065,0.25888647818301624,0.2715029418765649,0.00672115558177117
2007-01-29,1335.563232,1360.762451,1327.163452,1335.563232,891.962585,8818695,0.25378497273896977,0.25656418837190065,0.2720423568859907,0.2651312699251755,0.004032965545923228
2007-01-30,1335.563232,1360.762451,1327.163452,1335.563232,891.962585,16836773,0.25378497273896977,0.25656418837190065,0.2720423568859907,0.2651312699251755,0.0076997929300798434
2007-01-31,1310.363892,1335.563232,1285.164551,1310.363892,875.132935,32006834,0.24766844757893047,0.2505035915030474,0.26107912459000593,0.25875956737869876,0.01463736513804867
2007-02-01,1310.363892,1343.963013,1310.363892,1310.363892,875.132935,16958800,0.24766844757893047,0.2525238004003014,0.2676570640720113,0.25875956737869876,0.007755598317007543
2007-02-02,1310.363892,1343.963013,1327.163452,1310.363892,875.132935,11184832,0.24766844757893047,0.2525238004003014,0.2720423568859907,0.25875956737869876,0.005115047304951536
2007-02-05,1301.964111,1318.763672,1285.164551,1301.964111,869.523254,5154903,0.24562960561619174,0.24646317418955402,0.26107912459000593,0.2566356662770212,0.002357440209869633
2007-02-06,1285.164551,1301.964111,1276.764771,1285.164551,858.303528,9354424,0.24155192217616556,0.2424227566355533,0.25888647818301624,0.25238786457937007,0.004277965129076053
2007-02-07,1310.363892,1318.763672,1293.564331,1310.363892,875.132935,9931821,0.24766844757893047,0.24646317418955402,0.26327177099699567,0.25875956737869876,0.004542020321745653
2007-02-08,1318.763672,1318.763672,1293.564331,1318.763672,880.742981,2333397,0.24970728929894356,0.24646317418955402,0.26327177099699567,0.26088346822752434,0.0010671091024194194
2007-02-09,1285.164551,1318.763672,1268.36499,1285.164551,858.303528,17792157,0.24155192217616556,0.24646317418955402,0.2566938315149903,0.25238786457937007,0.008136709135383044
2007-02-12,1301.964111,1310.363892,1276.764771,1301.964111,869.523254,15217681,0.24562960561619174,0.24444296553280734,0.25888647818301624,0.2566356662770212,0.006959349786090859
2007-02-13,1276.764771,1301.964111,1276.764771,1276.764771,852.693726,20360680,0.23951308045615244,0.2424227566355533,0.25888647818301624,0.2502639637305445,0.009311346058749979
2007-02-14,1310.363892,1318.763672,1285.164551,1310.363892,875.132935,32259817,0.24766844757893047,0.24646317418955402,0.26107912459000593,0.25875956737869876,0.01475305932213195
2007-02-15,1478.359253,1478.359253,1327.163452,1478.359253,987.329529,217074434,0.28844522396777195,0.2848470811864895,0.2720423568859907,0.30123752392359154,0.09927247888976608
2007-02-16,1461.559692,1545.557373,1419.560913,1461.559692,976.109924,195463720,0.28436754028502015,0.3010087215795835,0.2961614362995733,0.2969897219730884,0.08938946728943284
2007-02-19,1453.159912,1478.359253,1436.360474,1453.159912,970.500122,59629619,0.28232869856500703,0.2848470811864895,0.300546729374589,0.29486582112426285,0.027269817013008055
2007-02-20,1486.759033,1495.158813,1436.360474,1486.759033,992.939453,73073442,0.29048406568778506,0.28888749849998285,0.300546729374589,0.3033614247724171,0.03341794606889334
2007-02-21,1562.356934,1579.156494,1486.759033,1562.356934,1043.427979,173629785,0.30883361228355544,0.30908955644707764,0.3137025762311506,0.32247650232246383,0.0794043722626826
2007-02-22,1553.957153,1621.155273,1537.157593,1553.957153,1037.818115,153304820,0.30679477032081676,0.31919057062942424,0.32685842334874843,0.32035260122078635,0.07010935938752413
2007-02-23,1520.358154,1553.957153,1495.158813,1520.358154,1015.378784,67582219,0.2986394328105631,0.3030289302363302,0.31589522263814035,0.31185702842057134,0.030906699998586883
2007-02-26,1520.358154,1579.156494,1486.759033,1520.358154,1015.378784,67409595,0.2986394328105631,0.30908955644707764,0.3137025762311506,0.31185702842057134,0.030827755591914526
2007-02-27,1553.957153,1562.356934,1503.558594,1553.957153,1037.818115,76603301,0.30679477032081676,0.3050491391335842,0.3180878693061663,0.32035260122078635,0.03503222116616873
2007-02-28,1528.757813,1537.157593,1427.960693,1528.757813,1020.988464,214815443,0.3006782451607774,0.2989885129228368,0.29835408270656305,0.31398089867430956,0.09823939713883234
2007-03-01,1562.356934,1579.156494,1537.157593,1562.356934,1043.427979,109645878,0.30883361228355544,0.30908955644707764,0.32685842334874843,0.32247650232246383,0.050143252286931526
2007-03-02,1587.556274,1612.755493,1562.356934,1587.556274,1060.257324,119896161,0.3149501374435948,0.3171703619726775,0.3334363628307538,0.3288482048689406,0.05483091164865824
2007-03-05,1486.759033,1570.756714,1469.959473,1486.759033,992.939453,119003279,0.29048406568778506,0.30706934779033096,0.30931728341717113,0.3033614247724171,0.0544225788576302
2007-03-06,1528.757813,1537.157593,1461.559692,1528.757813,1020.988464,98103894,0.3006782451607774,0.2989885129228368,0.3071246367491453,0.31398089867430956,0.04486487223142477
2007-03-07,1545.557373,1553.957153,1511.958374,1545.557373,1032.208252,92261471,0.3047559286008037,0.3030289302363302,0.32028051571315597,0.31822870037196077,0.04219301537916835
2007-03-08,1612.755493,1612.755493,1553.957153,1612.755493,1077.086792,147539780,0.32106663323383533,0.3171703619726775,0.3312437161627279,0.33521987682032994,0.06747289132837601
2007-03-09,1612.755493,1654.754395,1604.355835,1612.755493,1077.086792,138584176,0.32106663323383533,0.32727140573742564,0.3443995951267386,0.33521987682032994,0.06337731455937196
2007-03-12,1705.152954,1705.152954,1604.355835,1705.152954,1138.7948,155185824,0.343493863269632,0.3393926285765189,0.3443995951267386,0.3585827560680279,0.07096958012582429
2007-03-13,1730.352295,1747.151855,1705.152954,1730.352295,1155.624512,115333535,0.34961038867239697,0.34949367210075977,0.37071128910089807,0.3649544588673566,0.052744331552971355
2007-03-14,1688.353516,1713.552734,1663.154175,1688.353516,1127.575195,92142420,0.33941620944213013,0.34141283723326565,0.3597480886513261,0.354334985218316,0.04213857097654328
2007-03-15,1789.150635,1789.150635,1721.952515,1789.150635,1194.893066,129789291,0.3638822515854156,0.3595946865236137,0.3750965821759137,0.37982173446690026,0.059355237802509744
2007-03-16,1805.950195,1856.348877,1805.950195,1805.950195,1206.112671,177115000,0.3679599350254418,0.37575635625860193,0.3970230149214704,0.3840695361645514,0.08099823076613859
2007-03-20,1898.347656,1898.347656,1831.149536,1898.347656,1267.821045,140947336,0.39038716506123844,0.38585737044094853,0.40360095440347576,0.40743241541224934,0.06445803487677765
2007-03-21,1864.748657,1898.347656,1847.949097,1864.748657,1245.381592,53069914,0.3822318275509848,0.38585737044094853,0.4079862474784914,0.39893684261203444,0.024269932760698578
2007-03-22,1931.946777,1931.946777,1847.949097,1931.946777,1290.260376,81755229,0.39854253218401653,0.3939382053084427,0.4079862474784914,0.41592801906040366,0.03738830084905573
2007-03-23,1906.747437,1948.746338,1889.947876,1906.747437,1273.430786,77133078,0.3924260070239772,0.39797862286244334,0.4189494479280633,0.40955631651392693,0.0352744987807163
2007-03-26,1965.545776,1965.545776,1864.748657,1965.545776,1312.699707,121649185,0.40669786969427013,0.40201901083404257,0.41237154029247086,0.4244235918606186,0.05563260457410543
2007-03-27,1973.945557,2041.143799,1965.545776,1973.945557,1318.309448,146233196,0.40873671165700887,0.4202008894662848,0.43868323426663036,0.42654749296229616,0.06687536434112284
2007-03-28,1906.747437,1999.144897,1889.947876,1906.747437,1273.430786,100895637,0.3924260070239772,0.4100998457015366,0.4189494479280633,0.40955631651392693,0.04614159212388872
2007-03-29,1982.345337,1982.345337,1864.748657,1982.345337,1323.919434,132842946,0.410775553377022,0.40605942838804326,0.41237154029247086,0.42867139381112174,0.060751735289284854
2007-03-30,1990.745117,2024.344238,1973.945557,1990.745117,1329.529053,101062309,0.4128143950970351,0.41616047191228406,0.44087588093465624,0.4307952946599473,0.04621781456195582
2007-04-02,2007.544678,2032.744019,1982.345337,2007.544678,1340.748779,77216413,0.4168920787797869,0.41818068080953813,0.443068527341646,0.43504309661045043,0.03531260954242985
2007-04-03,2133.54126,2133.54126,2015.944458,2133.54126,1424.89624,175731033,0.4474746759383616,0.4424231560701262,0.451839113230641,0.4669015795063026,0.08036531498577712
2007-04-04,2385.53418,2393.934082,2175.540039,2385.53418,1593.19104,248122909,0.5086398110304623,0.5050495383276499,0.493499332575801,0.5306184836021285,0.11347156729552892
2007-04-05,2326.73584,2435.932861,2318.336182,2326.73584,1553.922119,244482928,0.4943679481174436,0.5151505525099964,0.5307742909533942,0.5157512080025848,0.11180693120585633
2007-04-09,2469.531982,2486.331543,2368.734619,2469.531982,1649.289185,177504891,0.5290282287160446,0.5272718049314913,0.5439301059635431,0.5518574925960881,0.0811765357159827
2007-04-10,2553.529541,2587.128662,2444.33252,2553.529541,1705.387451,146617135,0.5494165874193038,0.5515142508501852,0.5636638925631463,0.5730964401470212,0.0670509473223617
2007-04-11,2578.729004,2687.926025,2519.930664,2578.729004,1722.217285,236884504,0.555533142434593,0.5757567554526676,0.5833977425945389,0.5794681737942892,0.1083320199865301
2007-04-12,2536.72998,2603.928223,2503.131104,2536.72998,1694.167847,135057293,0.5453389037365519,0.5555546684041859,0.5790124497805595,0.5688486381965181,0.06176440044639919
2007-04-13,2452.732422,2561.929443,2427.533203,2452.732422,1638.069702,243622785,0.5249505452760184,0.545453653981332,0.5592786631809563,0.547609690898437,0.11141357061411719
2007-04-16,2595.528564,2612.328125,2486.331543,2595.528564,1733.436768,220062612,0.5596108258746193,0.5575749064028268,0.5746271567055439,0.5837159754919404,0.1006390324352834
2007-04-17,2603.928223,2662.726563,2587.128662,2603.928223,1739.046509,138634773,0.5616496382248336,0.5696961001405333,0.6009388506797034,0.5858398457456786,0.06340045357911661
2007-04-18,2545.129883,2654.326904,2536.72998,2545.129883,1699.77771,127655303,0.547377775311815,0.5676759205851735,0.5877829717156927,0.5709725701461349,0.05837932242280633
2007-04-19,2393.934082,2519.930664,2335.135742,2393.934082,1598.800903,373977568,0.5106786823629998,0.5353526397989854,0.5351595837673737,0.5327424152988933,0.17102741921476602
2007-04-20,2393.934082,2393.934082,2393.934082,2393.934082,1598.800903,0,0.5106786823629998,0.5050495383276499,0.5505080772919614,0.5327424152988933,0.0
2007-04-23,2570.329102,2595.528564,2536.72998,2570.329102,1716.607056,144453385,0.5534942711020556,0.5535344888488262,0.5877829717156927,0.5773442420975243,0.06606142118499202
2007-04-24,2553.529541,2587.128662,2536.72998,2553.529541,1705.387451,40885055,0.5494165874193038,0.5515142508501852,0.5877829717156927,0.5730964401470212,0.018697553113944432
2007-04-25,2503.131104,2536.72998,2461.13208,2503.131104,1671.72876,77868217,0.5371835960815482,0.5393929984286904,0.5680491853771257,0.5603530964970944,0.03561069254390512
2007-04-26,2662.726563,2679.526123,2477.931641,2662.726563,1778.315552,294951581,0.5759215011378522,0.5737365174540267,0.5724344784521413,0.6007071213452223,0.13488725530121906
2007-04-27,2620.727783,2687.926025,2595.528564,2620.727783,1750.265869,118509218,0.5657273216648598,0.5757567554526676,0.6031315289331061,0.5900876474433296,0.05419663488399415
2007-04-30,2620.727783,2671.126465,2612.328125,2620.727783,1750.265869,84808884,0.5657273216648598,0.5717163381391741,0.6075168220081216,0.5900876474433296,0.03878479833583083
2007-05-01,2696.325684,2729.924805,2629.127441,2696.325684,1800.754761,170668393,0.5840768682606302,0.5858577698755215,0.6119020511292754,0.6092027249933765,0.07805006849052892
2007-05-02,2729.924805,2780.323486,2704.725342,2729.924805,1823.193848,122271226,0.5922322353834083,0.597979022056509,0.6316358377288785,0.6176983286415308,0.05591707636059444
2007-05-03,2721.524902,2771.923584,2704.725342,2721.524902,1817.584106,90288202,0.5901933638081452,0.5959587840578682,0.6316358377288785,0.6155743966919139,0.04129060001160678
2007-05-04,2713.125244,2763.523926,2671.126465,2713.125244,1811.974243,64463086,0.5881545517006564,0.5939386047430156,0.6228653155327091,0.6134505266910276,0.029480258113233987
2007-05-07,2721.524902,2805.522705,2704.725342,2721.524902,1817.584106,197615565,0.5901933638081452,0.6040396189253622,0.6316358377288785,0.6155743966919139,0.09037354903227202
2007-05-08,2704.725342,2738.324463,2687.926025,2704.725342,1806.36438,31191335,0.5861156803681191,0.587877949190374,0.6272506083466887,0.6113265949942628,0.014264421140128929
2007-05-09,2713.125244,2729.924805,2679.526123,2713.125244,1811.974243,32569349,0.5881545517006564,0.5858577698755215,0.625057930093286,0.6134505266910276,0.014894614494565141
2007-05-10,2713.125244,2755.124023,2687.926025,2713.125244,1811.974243,62102901,0.5881545517006564,0.5919183665038673,0.6272506083466887,0.6134505266910276,0.028400898322810935
2007-05-11,2654.326904,2713.125244,2620.727783,2654.326904,1772.705444,81770110,0.5738826887876379,0.5818173523215208,0.6097094365686985,0.598583251091484,0.037395106227888865
2007-05-14,2671.126465,2713.125244,2654.326904,2671.126465,1783.925171,48751343,0.5779603724703897,0.5818173523215208,0.6184800224576935,0.602831053041987,0.02229496389618708
2007-05-15,2671.126465,2671.126465,2671.126465,2671.126465,1783.925171,0,0.5779603724703897,0.5717163381391741,0.6228653155327091,0.602831053041987,0.0
2007-05-16,2671.126465,2713.125244,2645.927002,2671.126465,1783.925171,56733706,0.5779603724703897,0.5818173523215208,0.616287344204291,0.602831053041987,0.025945458096752173
2007-05-21,2662.726563,2704.725342,2645.927002,2662.726563,1778.315552,42679747,0.5759215011378522,0.57979711432288,0.616287344204291,0.6007071213452223,0.019518301648908398
2007-05-22,2654.326904,2679.526123,2645.927002,2654.326904,1772.705444,19622564,0.5738826887876379,0.5737365174540267,0.616287344204291,0.598583251091484,0.008973790853938533
2007-05-23,2645.927002,2696.325684,2629.127441,2645.927002,1767.095581,46036983,0.5718438174551004,0.5777769350080274,0.6119020511292754,0.5964593193947191,0.02105363279683143
2007-05-24,2528.330322,2620.727783,2511.530762,2528.330322,1688.557983,125878469,0.5433000916290631,0.5595950857176792,0.5812050643411364,0.5667247681956318,0.05756674070829812
2007-05-25,2486.331543,2486.331543,2410.733643,2486.331543,1660.508911,101368865,0.5331059123987963,0.5272718049314913,0.554893370366977,0.5561052945465912,0.046358008750086374
2007-05-28,2528.330322,2553.529541,2477.931641,2528.330322,1688.557983,52218701,0.5433000916290631,0.5434334159826911,0.5724344784521413,0.5667247681956318,0.023880656036507308
2007-05-29,2461.13208,2528.330322,2427.533203,2461.13208,1643.679443,49977567,0.526989357383507,0.5373728191138378,0.5592786631809563,0.5497335608993232,0.022855740648709325
2007-05-30,2435.932861,2494.731201,2427.533203,2435.932861,1626.849976,35837297,0.5208728615932665,0.5292919842463438,0.5592786631809563,0.5433618889479338,0.016389112454849367
2007-05-31,2435.932861,2435.932861,2435.932861,2435.932861,1626.849976,0,0.5208728615932665,0.5151505525099964,0.5614712777415332,0.5433618889479338,0.0
2007-06-04,2251.137939,2385.53418,2234.338379,2251.137939,1503.433838,81915948,0.4760184015216733,0.5030293003290089,0.5088478261003885,0.496636130452538,0.037461800861197575
2007-06-05,2083.142578,2251.137939,2074.74292,2083.142578,1391.237061,165543252,0.4352416251328317,0.4707060193023136,0.4671876386016415,0.45415817390764524,0.07570623903832556
2007-06-06,2234.338379,2309.936279,1965.545776,2234.338379,1492.214111,225893130,0.47194071808164695,0.4848474510386609,0.43868323426663036,0.4923883287548868,0.1033054448930093
2007-06-07,2183.939697,2284.737061,2150.34082,2183.939697,1458.554932,86204756,0.4597076672761171,0.478786854410315,0.48692142494020846,0.4796449231562294,0.039423158510722804
2007-06-08,2141.940918,2200.739258,2108.341797,2141.940918,1430.505859,54480668,0.4495134880458503,0.45858476712132606,0.47595816079781084,0.46902544950718883,0.02491509877174368
2007-06-11,2217.538818,2234.338379,2175.540039,2217.538818,1480.994507,54849725,0.4678630343988952,0.4666656019888201,0.493499332575801,0.48814052680438375,0.025083875916829406
2007-06-12,2242.738281,2301.536621,2234.338379,2242.738281,1497.823975,79987323,0.47397958941418444,0.48282727172380846,0.5088478261003885,0.4945122604516517,0.036579802087455406
2007-06-13,2192.3396,2217.538818,2167.140381,2192.3396,1464.164917,27340039,0.4617465388513802,0.4626251844348195,0.49130671801522413,0.4817688551058462,0.012503146475889838
2007-06-14,2234.338379,2259.537842,2217.538818,2234.338379,1492.214111,19967812,0.47194071808164695,0.47272625754146186,0.5044625330253729,0.4923883287548868,0.009131679667283241
2007-06-15,2276.337158,2284.737061,2251.137939,2276.337158,1520.263184,39194532,0.4821348973119138,0.478786854410315,0.5132331189143681,0.5030078024039274,0.01792444314545241
2007-06-18,2251.137939,2318.336182,2242.738281,2251.137939,1503.433838,35661697,0.4760184015216733,0.48686768927780916,0.5110405043537911,0.496636130452538,0.016308807063874387
2007-06-19,2217.538818,2234.338379,2192.3396,2217.538818,1480.994507,28560310,0.4678630343988952,0.4666656019888201,0.49788462565081654,0.48814052680438375,0.013061200802486832
2007-06-20,2209.13916,2217.538818,2167.140381,2209.13916,1475.384399,54117562,0.46582422229140646,0.4626251844348195,0.49130671801522413,0.4860166568034975,0.024749043137943214
2007-06-21,2209.13916,2242.738281,2183.939697,2209.13916,1475.384399,31557417,0.46582422229140646,0.46868583998746105,0.49569194713637776,0.4860166568034975,0.014431837758232023
2007-06-22,2158.740479,2183.939697,2150.34082,2158.740479,1478.327393,15116488,0.4535911717286022,0.4545443495673253,0.48692142494020846,0.47327325145769206,0.0069130722039215465
2007-06-25,2175.540039,2175.540039,2125.141357,2175.540039,1489.831787,11470554,0.4576688551686284,0.4525241702524729,0.48034345361179026,0.47752105315534316,0.0052457136883237105
2007-06-26,2158.740479,2209.13916,2150.34082,2158.740479,1478.327393,30783586,0.4535911717286022,0.460605005119967,0.48692142494020846,0.47327325145769206,0.014077949369829054
2007-06-27,2133.54126,2141.940918,2108.341797,2133.54126,1461.070679,42754154,0.4474746759383616,0.4444433353849787,0.47595816079781084,0.4669015795063026,0.01955232945771407
2007-06-28,2108.341797,2150.34082,2091.542236,2108.341797,1443.813965,17280238,0.4413581209230723,0.44646357338361964,0.47157286772279516,0.46052984585903467,0.007902598341291235
2007-06-29,2108.341797,2116.741699,2083.142578,2108.341797,1443.813965,29604982,0.4413581209230723,0.4383827385161256,0.4693802531622183,0.46052984585903467,0.013538950195428839
2007-07-02,2158.740479,2175.540039,2099.942139,2158.740479,1478.327393,68076280,0.4535911717286022,0.4525241702524729,0.473765546237234,0.47327325145769206,0.031132643972222932
2007-07-03,2133.54126,2175.540039,2125.141357,2133.54126,1461.070679,68814396,0.4474746759383616,0.4525241702524729,0.48034345361179026,0.4669015795063026,0.03147019917703438
2007-07-04,2116.741699,2141.940918,2091.542236,2116.741699,1449.566406,40173726,0.4433969922556098,0.4444433353849787,0.47157286772279516,0.46265377755579956,0.018372248139816624
2007-07-05,2167.140381,2167.140381,2074.74292,2167.140381,1484.07959,90413206,0.4556300430611397,0.4505039909376204,0.4671876386016415,0.47539718315445695,0.041347766840157105
2007-07-06,2284.737061,2284.737061,2175.540039,2284.737061,1564.611206,166067076,0.48417376888717684,0.478786854410315,0.493499332575801,0.5051317343535442,0.07594579422694789
2007-07-09,2301.536621,2385.53418,2284.737061,2301.536621,1576.115723,212371924,0.48825145232720313,0.5030293003290089,0.5220037050643992,0.5093795360511955,0.09712192704401572
2007-07-10,2225.938721,2301.536621,2225.938721,2225.938721,1524.345459,87791109,0.46990190597415826,0.48282727172380846,0.5066552115398116,0.49026445875400054,0.04014862945542289
2007-07-11,2225.938721,2225.938721,2167.140381,2225.938721,1524.345459,134524540,0.46990190597415826,0.4646454226739677,0.49130671801522413,0.49026445875400054,0.061520761847548996
2007-07-12,2225.938721,2330.935791,2204.939209,2225.938721,1524.345459,110239342,0.46990190597415826,0.48989798759198205,0.5011735793380948,0.49026445875400054,0.05041465523994734
2007-07-13,2225.938721,2288.937012,2204.939209,2225.938721,1524.345459,32544349,0.46990190597415826,0.47979697340963545,0.5011735793380948,0.49026445875400054,0.014883181494711071
2007-07-16,2183.939697,2246.937988,2183.939697,2183.939697,1495.584106,9867533,0.4597076672761171,0.46969590030299313,0.49569194713637776,0.4796449231562294,0.004512620133960916
2007-07-17,2183.939697,2225.938721,2162.94043,2183.939697,1495.584106,18010020,0.4597076672761171,0.4646454226739677,0.4902103788885228,0.4796449231562294,0.008236342241271328
2007-07-18,2162.94043,2204.939209,2141.940918,2162.94043,1481.203857,24247692,0.45461060739487097,0.45959488612064653,0.4847287466868058,0.4743352173060745,0.011088954363900587
2007-07-19,2267.9375,2267.9375,2162.94043,2267.9375,1553.106567,47306065,0.48009608520442504,0.4747464368563143,0.4902103788885228,0.5008839324030411,0.021634009369663504
2007-07-20,2288.937012,2330.935791,2267.9375,2288.937012,1567.487305,80405187,0.48519320455344556,0.48989798759198205,0.5176184119893836,0.5061937002019267,0.03677089964949624
