Date;Open_normalized;High_normalized;Low_normalized;Close_normalized;Volume_normalized
24/03/2017 00.00;0.1690607382870975;0.17356850715746422;0.16904413169458066;0.17594037646908942;0.03902884827130588
27/03/2017 00.00;0.1769914323024493;0.17622060327198363;0.17299242183022354;0.17434786763066534;0.02163620347940982
29/03/2017 00.00;0.17434786763066534;0.17622060327198363;0.17432974590842515;0.17778768672166131;0.06936577846289363
30/03/2017 00.00;0.17887059273178965;0.1799271472392638;0.1761765267783226;0.17648182947415358;0.04910592380532922
31/03/2017 00.00;0.17648182947415358;0.17701942740286297;0.1761765267783226;0.17938019556008536;0.04547016075754239
03/04/2017 00.00;0.17938019556008536;0.1815247955010225;0.178309877093549;0.17938019556008536;0.035412904646553625
04/04/2017 00.00;0.18256521323693348;0.19906697341513294;0.18279946507036873;0.20056056311112527;0.0961814578286721
05/04/2017 00.00;0.20056056311112527;0.19852377300613497;0.192319938865185;0.19368092492913336;0.10930411803567495
06/04/2017 00.00;0.19642004013122272;0.19548824130879344;0.1916194357766032;0.19415867758066058;0.10018498128165602
07/04/2017 00.00;0.1969614931362869;0.19718174846625766;0.19244730306310895;0.19415867758066058;0.0459766571239815
10/04/2017 00.00;0.19473198076249323;0.19382668711656442;0.18853085397694708;0.19024110583813741;0.03749174190706893
11/04/2017 00.00;0.19024110583813741;0.18820296523517382;0.1874164172451124;0.1885848966461764;0.03180136533803127
12/04/2017 00.00;0.1885848966461764;0.18762781186094069;0.18292682926829268;0.18747014045927954;0.03615723408940762
13/04/2017 00.00;0.1877249418734274;0.18510352760736196;0.1860154110679488;0.18689683727744688;0.031098876899361375
17/04/2017 00.00;0.18689683727744688;0.18456032719836402;0.1846144048907852;0.1846673249036532;0.014789693900022022
18/04/2017 00.00;0.1852087779087174;0.1884905419222904;0.18544227217729095;0.18998630442398956;0.04122880422814358
20/04/2017 00.00;0.18969965283307322;0.19043967280163598;0.1846144048907852;0.18578208109055006;0.05578947368421053
21/04/2017 00.00;0.18578208109055006;0.1836975971370143;0.1720371903457938;0.17571742523171002;0.03576304778683109
25/04/2017 00.00;0.17571742523171002;0.17951175869120656;0.17257848818697064;0.17906169379240056;0.04360713499229245
26/04/2017 00.00;0.18129120616619424;0.18484790388548059;0.18098452524995223;0.18355256871675638;0.04583351684650958
27/04/2017 00.00;0.1846673249036532;0.18427275051124745;0.18404126600012735;0.18495397649456954;0.015613301035014314
28/04/2017 00.00;0.18578208109055006;0.18427275051124745;0.17512577214544991;0.17934834538331687;0.05844747852895838
02/05/2017 00.00;0.18129120616619424;0.18034253578732107;0.17120932305928804;0.1737427142720642;0.03251486456727593
03/05/2017 00.00;0.17654552982769053;0.1752939672801636;0.1675476023689741;0.16730897856483104;0.042658004844747854
04/05/2017 00.00;0.16845558492849635;0.17305725971370142;0.16840731070496084;0.1720865050801032;0.08970491081259635
05/05/2017 00.00;0.17179985348918686;0.1764123210633947;0.17006304527797236;0.1712265503073542;0.07237172428980401
08/05/2017 00.00;0.17179985348918686;0.17082055214723926;0.17006304527797236;0.1712265503073542;0.030684871173750274
09/05/2017 00.00;0.1712265503073542;0.16855189161554193;0.16000127364197925;0.1603337898525337;0.05911913675401894
10/05/2017 00.00;0.1603337898525337;0.15874233128834356;0.1471693307011399;0.14746631843806732;0.0431534904206122
12/05/2017 00.00;0.14829442303404783;0.14976354805725972;0.14350761001082596;0.1438353982864605;0.04503853776701167
15/05/2017 00.00;0.1463515622511705;0.14359662576687116;0.12787365471565942;0.13488549861451732;0.06253468399031051
16/05/2017 00.00;0.13488549861451732;0.13602377300613497;0.132904540533656;0.1331974392457878;0.061847610658445275
